id_usuario,género,edad,país,tipo_suscripción,tiempo_escucha,canciones_por_día,tasa_de_saltos,tipo_de_dispositivo,anuncios_por_semana,escucha_sin_conexion,cancelo_suscripcion
7246,Masculino,36,Reino Unido,Familiar,214,15,0.57,Computadora,0,Sí,No
7247,Femenino,42,PK,Familiar,134,35,0.58,Web,0,Sí,No
7248,Femenino,20,PK,Familiar,226,11,0.06,Web,0,Sí,No
7249,Masculino,46,EE.UU.,Premium,15,38,0.13,Computadora,0,Sí,No
7250,Otro,27,Reino Unido,Gratis,20,87,0.59,Web,25,No,No
7251,Femenino,54,Canadá,Premium,266,60,0.16,Web,0,Sí,No
7252,Masculino,49,IN,Familiar,42,41,0.19,Computadora,0,Sí,No
7253,Masculino,55,EE.UU.,Gratis,23,64,0.01,Web,26,No,No
7254,Otro,29,Reino Unido,Premium,223,52,0.28,Móvil,0,Sí,No
7255,Femenino,46,IN,Estudiante,35,20,0.36,Web,0,Sí,No
7256,Otro,43,Canadá,Familiar,84,96,0.08,Móvil,0,Sí,Sí
7257,Otro,32,Australia,Familiar,212,74,0.12,Computadora,0,Sí,Sí
7258,Otro,56,PK,Estudiante,289,99,0.38,Computadora,0,Sí,Sí
7259,Femenino,32,Alemania,Premium,88,75,0.54,Móvil,0,Sí,Sí
7260,Masculino,41,PK,Premium,14,27,0.11,Web,0,Sí,No
7261,Femenino,51,EE.UU.,Premium,57,13,0.34,Computadora,0,Sí,No
7262,Masculino,46,IN,Gratis,21,24,0.17,Computadora,35,No,No
7263,Femenino,24,Alemania,Estudiante,241,65,0.59,Computadora,0,Sí,No
7264,Femenino,42,Reino Unido,Premium,199,62,0.56,Computadora,0,Sí,No
7265,Masculino,50,Canadá,Estudiante,272,62,0.58,Computadora,0,Sí,No
7266,Otro,41,EE.UU.,Familiar,82,93,0.13,Web,0,Sí,No
7267,Femenino,40,IN,Estudiante,131,64,0.41,Móvil,0,Sí,Sí
7268,Masculino,44,PK,Familiar,146,20,0.08,Móvil,0,Sí,Sí
7269,Otro,58,Reino Unido,Estudiante,77,20,0.25,Móvil,0,Sí,No
7270,Masculino,56,PK,Gratis,226,8,0.2,Computadora,15,No,No
7271,Otro,52,Canadá,Estudiante,10,5,0.05,Móvil,0,Sí,No
7272,Otro,54,Reino Unido,Gratis,90,19,0.19,Móvil,45,No,Sí
7273,Masculino,44,Alemania,Familiar,269,17,0.35,Móvil,0,Sí,No
7274,Otro,56,Francia,Familiar,165,56,0.5,Computadora,0,Sí,No
7275,Masculino,40,Canadá,Estudiante,22,44,0.56,Web,0,Sí,No
7276,Femenino,22,IN,Premium,107,36,0.3,Computadora,0,Sí,No
7277,Femenino,49,Australia,Premium,175,73,0.01,Computadora,0,Sí,No
7278,Femenino,33,Australia,Familiar,45,11,0.15,Web,0,Sí,No
7279,Femenino,19,Reino Unido,Gratis,55,24,0.41,Web,39,No,No
7280,Femenino,35,PK,Familiar,167,30,0.55,Computadora,0,Sí,No
7281,Masculino,36,PK,Familiar,40,65,0.42,Móvil,0,Sí,No
7282,Masculino,47,Canadá,Gratis,136,37,0.31,Web,42,No,No
7283,Femenino,37,Alemania,Premium,255,11,0.06,Móvil,0,Sí,No
7284,Otro,34,Australia,Gratis,173,96,0.32,Computadora,28,No,No
7285,Femenino,53,Reino Unido,Gratis,182,70,0.26,Móvil,21,No,No
7286,Femenino,48,Reino Unido,Premium,80,53,0.05,Móvil,0,Sí,No
7287,Masculino,23,Reino Unido,Premium,279,35,0.08,Móvil,0,Sí,No
7288,Femenino,39,EE.UU.,Premium,59,73,0.27,Computadora,0,Sí,No
7289,Otro,56,EE.UU.,Familiar,235,28,0.13,Computadora,0,Sí,No
7290,Otro,20,Canadá,Familiar,96,85,0.34,Computadora,0,Sí,No
7291,Femenino,51,Francia,Gratis,251,60,0.1,Móvil,8,No,No
7292,Masculino,52,EE.UU.,Premium,122,35,0.24,Computadora,0,Sí,Sí
7293,Femenino,33,Alemania,Familiar,32,13,0.51,Web,0,Sí,No
7294,Femenino,22,PK,Gratis,63,26,0.17,Móvil,9,No,No
7295,Femenino,29,Australia,Gratis,127,70,0.51,Móvil,12,No,No
7296,Masculino,29,Reino Unido,Premium,218,70,0.35,Móvil,0,Sí,No
7297,Otro,51,Alemania,Gratis,13,42,0.23,Móvil,42,No,No
7298,Otro,53,Francia,Premium,169,56,0.17,Computadora,0,Sí,No
7299,Otro,44,Francia,Familiar,276,97,0.23,Móvil,0,Sí,Sí
7300,Femenino,19,IN,Premium,203,81,0.45,Móvil,0,Sí,No
7301,Otro,52,EE.UU.,Familiar,88,57,0.52,Computadora,0,Sí,No
7302,Otro,17,Reino Unido,Premium,123,2,0.5,Web,0,Sí,No
7303,Otro,26,Francia,Gratis,48,52,0.45,Móvil,14,No,No
7304,Femenino,56,EE.UU.,Familiar,79,78,0.07,Computadora,0,Sí,No
7305,Otro,23,PK,Estudiante,166,71,0.58,Web,0,Sí,No
7306,Femenino,43,Alemania,Gratis,212,73,0.57,Web,19,No,Sí
7307,Otro,56,PK,Estudiante,10,34,0.22,Móvil,0,Sí,Sí
7308,Otro,33,Australia,Premium,29,38,0.17,Web,0,Sí,No
7309,Otro,20,IN,Estudiante,166,69,0.25,Computadora,0,Sí,No
7310,Otro,53,Reino Unido,Premium,33,76,0.29,Móvil,0,Sí,No
7311,Femenino,29,IN,Estudiante,108,52,0.26,Móvil,0,Sí,No
7312,Otro,54,EE.UU.,Familiar,51,10,0.3,Móvil,0,Sí,No
7313,Femenino,35,Alemania,Gratis,259,15,0.29,Web,9,No,No
7314,Femenino,43,Reino Unido,Premium,74,32,0.04,Web,0,Sí,No
7315,Masculino,51,PK,Gratis,272,53,0.26,Web,32,No,Sí
7316,Masculino,52,IN,Gratis,126,23,0.42,Computadora,43,No,No
7317,Masculino,29,PK,Gratis,184,38,0.55,Web,10,No,No
7318,Femenino,39,IN,Gratis,225,30,0.24,Computadora,47,No,No
7319,Masculino,25,EE.UU.,Estudiante,165,49,0.42,Computadora,0,Sí,Sí
7320,Femenino,51,PK,Gratis,120,21,0.57,Móvil,9,No,No
7321,Masculino,21,EE.UU.,Gratis,135,80,0.03,Computadora,38,No,No
7322,Masculino,49,PK,Familiar,170,51,0.07,Computadora,0,Sí,No
7323,Otro,44,PK,Familiar,201,75,0.15,Móvil,0,Sí,No
7324,Masculino,54,Francia,Premium,38,22,0.13,Computadora,0,Sí,No
7325,Femenino,51,PK,Estudiante,123,33,0.28,Computadora,0,Sí,No
7326,Otro,16,EE.UU.,Estudiante,148,90,0.53,Web,0,Sí,No
7327,Masculino,55,Francia,Familiar,41,65,0.31,Móvil,0,Sí,Sí
7328,Masculino,30,Australia,Gratis,266,81,0.45,Computadora,34,No,No
7329,Masculino,46,Australia,Premium,122,46,0.31,Web,0,Sí,No
7330,Femenino,56,Australia,Estudiante,44,62,0.37,Web,0,Sí,Sí
7331,Otro,51,Reino Unido,Familiar,204,35,0.41,Web,0,Sí,No
7332,Masculino,37,Australia,Familiar,49,40,0.5,Móvil,0,Sí,No
7333,Otro,49,PK,Estudiante,82,55,0.25,Computadora,0,Sí,No
7334,Masculino,39,Reino Unido,Premium,271,54,0.55,Computadora,0,Sí,Sí
7335,Masculino,30,Reino Unido,Familiar,186,51,0.58,Móvil,0,Sí,No
7336,Masculino,35,EE.UU.,Familiar,74,45,0.12,Móvil,0,Sí,No
7337,Masculino,19,Reino Unido,Gratis,244,84,0.24,Web,9,No,No
7338,Otro,52,PK,Estudiante,118,59,0.36,Computadora,0,Sí,No
7339,Femenino,30,IN,Gratis,211,89,0.23,Móvil,12,No,Sí
7340,Masculino,26,Australia,Premium,246,37,0.53,Móvil,0,Sí,No
7341,Masculino,16,Francia,Gratis,71,91,0.05,Computadora,35,No,No
7342,Masculino,34,Canadá,Familiar,155,32,0.46,Móvil,0,Sí,No
7343,Otro,48,Francia,Estudiante,191,75,0.41,Web,0,Sí,No
7344,Masculino,25,IN,Estudiante,224,77,0.06,Computadora,0,Sí,No
7345,Masculino,32,IN,Estudiante,208,14,0.41,Móvil,0,Sí,No
7346,Otro,45,Francia,Premium,234,69,0.44,Móvil,0,Sí,No
7347,Masculino,55,Alemania,Familiar,280,28,0.2,Computadora,0,Sí,Sí
7348,Otro,55,IN,Gratis,106,91,0.49,Móvil,12,No,No
7349,Otro,33,PK,Premium,281,87,0.46,Computadora,0,Sí,Sí
7350,Masculino,48,Francia,Gratis,259,21,0.19,Móvil,43,No,No
7351,Otro,55,PK,Premium,262,12,0.17,Web,0,Sí,No
7352,Femenino,52,Australia,Gratis,274,94,0.26,Computadora,36,No,No
7353,Otro,41,Australia,Familiar,172,28,0.56,Computadora,0,Sí,No
7354,Otro,17,Reino Unido,Premium,238,73,0.07,Web,0,Sí,No
7355,Otro,30,Francia,Premium,145,48,0.59,Computadora,0,Sí,No
7356,Femenino,53,Reino Unido,Gratis,244,51,0.07,Web,18,No,No
7357,Otro,30,Canadá,Premium,299,57,0.56,Computadora,0,Sí,Sí
7358,Masculino,33,PK,Estudiante,125,85,0.44,Móvil,0,Sí,Sí
7359,Femenino,38,Alemania,Estudiante,218,50,0.56,Computadora,0,Sí,No
7360,Otro,44,Reino Unido,Estudiante,144,3,0.58,Web,0,Sí,Sí
7361,Otro,33,Alemania,Estudiante,269,41,0.12,Computadora,0,Sí,No
7362,Otro,25,Australia,Premium,149,18,0.02,Web,0,Sí,No
7363,Femenino,32,Australia,Premium,210,89,0.06,Móvil,0,Sí,No
7364,Masculino,58,Francia,Estudiante,100,14,0.34,Computadora,0,Sí,Sí
7365,Otro,17,Francia,Estudiante,166,29,0.51,Móvil,0,Sí,No
7366,Otro,55,IN,Gratis,156,2,0.33,Móvil,41,No,No
7367,Otro,42,EE.UU.,Familiar,162,81,0.06,Móvil,0,Sí,Sí
7368,Femenino,59,EE.UU.,Estudiante,294,5,0.05,Móvil,0,Sí,Sí
7369,Femenino,20,Canadá,Gratis,142,96,0.02,Web,41,No,No
7370,Masculino,29,EE.UU.,Estudiante,76,77,0.23,Móvil,0,Sí,Sí
7371,Otro,30,Canadá,Premium,292,44,0.09,Móvil,0,Sí,No
7372,Masculino,38,IN,Familiar,262,65,0.04,Móvil,0,Sí,No
7373,Otro,36,IN,Premium,73,80,0.15,Móvil,0,Sí,Sí
7374,Femenino,50,IN,Familiar,153,76,0.14,Web,0,Sí,No
7375,Masculino,32,Canadá,Gratis,32,65,0.28,Computadora,5,No,No
7376,Femenino,43,Canadá,Estudiante,274,30,0.3,Computadora,0,Sí,No
7377,Masculino,31,Francia,Familiar,143,41,0.48,Móvil,0,Sí,Sí
7378,Otro,47,PK,Familiar,47,59,0.08,Computadora,0,Sí,Sí
7379,Femenino,30,Alemania,Estudiante,107,1,0.6,Móvil,0,Sí,No
7380,Otro,46,Alemania,Premium,167,6,0.33,Web,0,Sí,No
7381,Otro,16,Australia,Premium,269,57,0.52,Computadora,0,Sí,No
7382,Femenino,16,Australia,Gratis,218,31,0.41,Computadora,40,No,No
7383,Femenino,33,IN,Estudiante,99,6,0.18,Móvil,0,Sí,No
7384,Otro,19,EE.UU.,Estudiante,128,60,0.59,Computadora,0,Sí,No
7385,Otro,55,EE.UU.,Premium,172,43,0.3,Móvil,0,Sí,No
7386,Masculino,27,IN,Gratis,202,68,0.43,Web,30,No,Sí
7387,Otro,38,EE.UU.,Estudiante,108,56,0.51,Computadora,0,Sí,No
7388,Otro,20,Francia,Premium,229,28,0.22,Web,0,Sí,Sí
7389,Masculino,22,IN,Familiar,229,98,0.33,Móvil,0,Sí,No
7390,Femenino,53,Canadá,Premium,35,25,0.33,Computadora,0,Sí,No
7391,Otro,17,Reino Unido,Gratis,48,34,0.48,Móvil,44,No,No
7392,Otro,47,Australia,Familiar,172,83,0.07,Móvil,0,Sí,No
7393,Otro,38,Alemania,Premium,31,20,0.48,Web,0,Sí,No
7394,Femenino,51,Reino Unido,Familiar,137,26,0.39,Web,0,Sí,No
7395,Femenino,43,Australia,Familiar,45,39,0.08,Móvil,0,Sí,No
7396,Otro,39,Canadá,Familiar,14,56,0.04,Móvil,0,Sí,No
7397,Masculino,42,EE.UU.,Gratis,212,17,0.35,Móvil,45,No,Sí
7398,Otro,36,Reino Unido,Estudiante,25,33,0.38,Web,0,Sí,No
7399,Masculino,55,Reino Unido,Estudiante,243,35,0.28,Móvil,0,Sí,No
7400,Otro,52,EE.UU.,Premium,29,5,0.57,Web,0,Sí,Sí
7401,Masculino,59,IN,Premium,291,64,0.09,Web,0,Sí,No
7402,Masculino,39,IN,Estudiante,95,14,0.56,Web,0,Sí,No
7403,Otro,51,PK,Premium,276,25,0.05,Computadora,0,Sí,Sí
7404,Masculino,30,PK,Premium,235,12,0.46,Web,0,Sí,No
7405,Otro,39,IN,Estudiante,255,66,0.05,Computadora,0,Sí,No
7406,Masculino,43,PK,Estudiante,220,39,0.3,Móvil,0,Sí,No
7407,Femenino,37,Alemania,Premium,37,55,0.44,Computadora,0,Sí,No
7408,Otro,41,EE.UU.,Estudiante,177,85,0.28,Web,0,Sí,No
7409,Femenino,42,PK,Premium,190,36,0.21,Móvil,0,Sí,No
7410,Masculino,49,EE.UU.,Premium,242,14,0.4,Móvil,0,Sí,No
7411,Masculino,36,Francia,Gratis,55,42,0.27,Web,42,No,No
7412,Otro,37,Canadá,Familiar,69,47,0.22,Computadora,0,Sí,No
7413,Femenino,40,PK,Familiar,12,25,0.03,Computadora,0,Sí,No
7414,Femenino,24,PK,Familiar,174,94,0.3,Web,0,Sí,No
7415,Femenino,36,Reino Unido,Premium,75,93,0.59,Móvil,0,Sí,Sí
7416,Otro,50,Francia,Estudiante,293,25,0.59,Web,0,Sí,Sí
7417,Femenino,58,PK,Gratis,97,30,0.02,Computadora,36,No,Sí
7418,Otro,25,IN,Estudiante,272,31,0.37,Computadora,0,Sí,No
7419,Masculino,58,PK,Familiar,50,51,0.25,Computadora,0,Sí,No
7420,Otro,43,Alemania,Familiar,132,25,0.27,Computadora,0,Sí,No
7421,Femenino,30,Reino Unido,Premium,68,54,0.16,Web,0,Sí,No
7422,Femenino,33,IN,Familiar,27,12,0.04,Web,0,Sí,Sí
7423,Otro,17,Canadá,Gratis,22,97,0.49,Móvil,18,No,Sí
7424,Masculino,24,Alemania,Gratis,64,96,0.08,Computadora,8,No,No
7425,Masculino,42,EE.UU.,Estudiante,98,48,0.27,Web,0,Sí,No
7426,Otro,34,Alemania,Premium,187,41,0.59,Móvil,0,Sí,No
7427,Masculino,47,IN,Premium,153,56,0.03,Web,0,Sí,Sí
7428,Femenino,22,IN,Gratis,237,40,0.46,Web,13,No,No
7429,Otro,33,Francia,Familiar,52,72,0.5,Web,0,Sí,No
7430,Femenino,41,Australia,Familiar,84,13,0.44,Web,0,Sí,No
7431,Femenino,26,Canadá,Gratis,209,41,0.59,Web,45,No,Sí
7432,Masculino,37,Reino Unido,Estudiante,264,40,0.35,Móvil,0,Sí,Sí
7433,Otro,28,Canadá,Familiar,185,45,0.3,Web,0,Sí,No
7434,Otro,58,Australia,Premium,171,97,0.03,Web,0,Sí,No
7435,Masculino,18,EE.UU.,Estudiante,174,1,0.3,Web,0,Sí,No
7436,Masculino,16,Canadá,Gratis,164,82,0.57,Computadora,21,No,No
7437,Otro,54,IN,Premium,240,77,0.25,Móvil,0,Sí,No
7438,Masculino,48,Francia,Gratis,162,68,0.39,Computadora,44,No,No
7439,Masculino,21,IN,Premium,154,96,0.25,Móvil,0,Sí,No
7440,Otro,26,IN,Gratis,32,58,0.01,Web,42,No,No
7441,Masculino,24,Canadá,Familiar,283,75,0.11,Computadora,0,Sí,Sí
7442,Masculino,49,Reino Unido,Familiar,252,91,0.26,Móvil,0,Sí,No
7443,Masculino,57,Francia,Estudiante,75,7,0.21,Móvil,0,Sí,No
7444,Masculino,22,PK,Familiar,59,54,0.03,Computadora,0,Sí,No
7445,Femenino,23,Reino Unido,Premium,221,41,0.3,Computadora,0,Sí,No
7446,Masculino,16,Alemania,Familiar,238,1,0.09,Computadora,0,Sí,No
7447,Femenino,57,Reino Unido,Estudiante,249,52,0.31,Web,0,Sí,No
7448,Femenino,50,Francia,Estudiante,66,91,0.38,Computadora,0,Sí,No
7449,Otro,31,Australia,Gratis,112,17,0.37,Web,42,No,No
7450,Femenino,44,Reino Unido,Gratis,115,54,0.49,Web,8,No,Sí
7451,Femenino,41,Francia,Estudiante,67,79,0.14,Móvil,0,Sí,No
7452,Masculino,22,PK,Premium,143,3,0.54,Móvil,0,Sí,No
7453,Femenino,36,Australia,Premium,131,46,0.32,Móvil,0,Sí,No
7454,Femenino,55,Francia,Estudiante,112,44,0.03,Web,0,Sí,No
7455,Otro,27,Canadá,Estudiante,167,87,0.55,Web,0,Sí,No
7456,Femenino,23,IN,Estudiante,265,4,0.47,Web,0,Sí,Sí
7457,Otro,53,Alemania,Familiar,154,13,0.21,Web,0,Sí,No
7458,Masculino,19,Alemania,Estudiante,57,73,0.5,Computadora,0,Sí,No
7459,Masculino,35,Australia,Estudiante,285,83,0.39,Computadora,0,Sí,Sí
7460,Femenino,31,IN,Gratis,123,60,0.17,Web,17,No,No
7461,Femenino,42,EE.UU.,Gratis,140,20,0.37,Computadora,35,No,No
7462,Femenino,35,PK,Gratis,178,31,0.59,Web,36,No,No
7463,Otro,35,Francia,Familiar,27,68,0.25,Móvil,0,Sí,No
7464,Otro,57,Francia,Familiar,120,83,0.39,Móvil,0,Sí,No
7465,Masculino,32,Alemania,Gratis,20,67,0.12,Web,16,No,Sí
7466,Otro,59,PK,Estudiante,127,54,0.52,Web,0,Sí,No
7467,Otro,34,Australia,Estudiante,190,19,0.45,Móvil,0,Sí,No
7468,Masculino,49,Alemania,Familiar,162,13,0.49,Web,0,Sí,Sí
7469,Otro,38,Australia,Familiar,142,68,0.23,Web,0,Sí,No
7470,Otro,30,Canadá,Gratis,152,54,0.19,Computadora,20,No,No
7471,Masculino,55,IN,Gratis,203,4,0.31,Móvil,10,No,No
7472,Masculino,34,PK,Familiar,64,22,0.38,Móvil,0,Sí,No
7473,Femenino,52,Australia,Familiar,36,95,0.04,Computadora,0,Sí,No
7474,Masculino,50,PK,Gratis,62,78,0.52,Computadora,41,No,No
7475,Femenino,25,IN,Premium,112,18,0.42,Computadora,0,Sí,No
7476,Otro,43,PK,Premium,165,76,0.48,Web,0,Sí,No
7477,Masculino,46,Francia,Estudiante,188,83,0.15,Móvil,0,Sí,No
7478,Femenino,46,PK,Familiar,224,16,0.52,Computadora,0,Sí,Sí
7479,Masculino,54,Canadá,Premium,275,47,0.11,Computadora,0,Sí,No
7480,Femenino,47,PK,Gratis,150,66,0.1,Móvil,14,No,No
7481,Masculino,51,Canadá,Gratis,78,93,0.27,Computadora,37,No,Sí
7482,Masculino,42,IN,Gratis,89,99,0.21,Web,15,No,No
7483,Masculino,30,Reino Unido,Premium,75,5,0.02,Web,0,Sí,Sí
7484,Femenino,42,Australia,Gratis,54,24,0.31,Móvil,33,No,No
7485,Masculino,53,EE.UU.,Gratis,27,14,0.2,Móvil,21,No,No
7486,Femenino,50,Alemania,Familiar,260,54,0.55,Web,0,Sí,No
7487,Masculino,48,PK,Estudiante,123,70,0.41,Móvil,0,Sí,Sí
7488,Femenino,21,Australia,Premium,86,48,0.43,Computadora,0,Sí,No
7489,Femenino,23,PK,Familiar,286,57,0.57,Web,0,Sí,No
7490,Masculino,40,IN,Gratis,38,54,0.24,Web,26,No,No
7491,Otro,35,Francia,Gratis,15,65,0.18,Computadora,45,No,No
7492,Otro,32,Francia,Premium,139,69,0.56,Computadora,0,Sí,No
7493,Masculino,29,Reino Unido,Familiar,186,57,0.38,Móvil,0,Sí,Sí
7494,Femenino,25,Francia,Gratis,26,63,0.21,Web,14,No,No
7495,Masculino,48,PK,Premium,89,49,0.05,Móvil,0,Sí,No
7496,Masculino,46,Australia,Premium,250,47,0.31,Computadora,0,Sí,Sí
7497,Femenino,52,IN,Premium,152,13,0.01,Móvil,0,Sí,No
7498,Femenino,18,Australia,Estudiante,221,21,0.29,Móvil,0,Sí,Sí
7499,Masculino,35,Alemania,Familiar,120,6,0.19,Computadora,0,Sí,No
7500,Otro,45,Australia,Premium,216,4,0.02,Web,0,Sí,No
7501,Masculino,29,IN,Familiar,292,21,0.43,Móvil,0,Sí,No
7502,Femenino,27,PK,Gratis,99,79,0.37,Computadora,7,No,No
7503,Femenino,27,EE.UU.,Estudiante,52,35,0.11,Móvil,0,Sí,No
7504,Otro,49,Alemania,Estudiante,233,78,0.31,Móvil,0,Sí,Sí
7505,Femenino,18,Australia,Gratis,91,91,0.22,Móvil,23,No,No
7506,Masculino,40,IN,Gratis,64,4,0.1,Computadora,32,No,No
7507,Otro,44,Alemania,Gratis,224,6,0.21,Web,44,No,No
7508,Femenino,22,Francia,Estudiante,48,11,0.15,Móvil,0,Sí,No
7509,Otro,54,Australia,Premium,253,34,0.41,Móvil,0,Sí,No
7510,Femenino,30,Francia,Gratis,235,69,0.48,Computadora,30,No,Sí
7511,Otro,20,Francia,Gratis,258,60,0.12,Móvil,5,No,No
7512,Otro,51,IN,Estudiante,27,35,0.33,Móvil,0,Sí,No
7513,Otro,40,IN,Premium,174,95,0.19,Computadora,0,Sí,No
7514,Otro,49,PK,Gratis,158,54,0.44,Computadora,5,No,No
7515,Femenino,40,IN,Gratis,227,3,0.58,Computadora,31,No,No
7516,Masculino,36,EE.UU.,Estudiante,40,61,0.17,Web,0,Sí,No
7517,Masculino,35,Francia,Gratis,154,91,0.57,Web,20,No,Sí
7518,Masculino,30,Australia,Premium,269,21,0.53,Computadora,0,Sí,No
7519,Femenino,27,Reino Unido,Estudiante,69,52,0.19,Móvil,0,Sí,Sí
7520,Femenino,53,Francia,Gratis,64,20,0.35,Web,44,No,No
7521,Masculino,42,IN,Estudiante,74,51,0.27,Móvil,0,Sí,No
7522,Masculino,54,Alemania,Estudiante,62,19,0.35,Móvil,0,Sí,Sí
7523,Otro,24,Alemania,Estudiante,246,96,0.24,Móvil,0,Sí,No
7524,Femenino,20,Australia,Premium,18,9,0.05,Computadora,0,Sí,Sí
7525,Femenino,24,Canadá,Premium,60,12,0.1,Web,0,Sí,No
7526,Otro,24,Australia,Estudiante,26,2,0.57,Móvil,0,Sí,Sí
7527,Femenino,58,PK,Estudiante,57,68,0.53,Computadora,0,Sí,No
7528,Otro,56,EE.UU.,Estudiante,93,83,0.02,Móvil,0,Sí,No
7529,Otro,56,Canadá,Estudiante,293,60,0.4,Móvil,0,Sí,No
7530,Masculino,40,Canadá,Estudiante,176,95,0.03,Web,0,Sí,No
7531,Otro,20,Alemania,Gratis,133,19,0.27,Computadora,35,No,No
7532,Masculino,47,Alemania,Estudiante,292,27,0.58,Computadora,0,Sí,No
7533,Otro,35,Canadá,Premium,202,39,0.09,Web,0,Sí,No
7534,Otro,42,Australia,Familiar,174,92,0.2,Móvil,0,Sí,No
7535,Otro,20,IN,Premium,184,10,0.14,Computadora,0,Sí,Sí
7536,Masculino,26,IN,Familiar,273,38,0.39,Web,0,Sí,Sí
7537,Femenino,57,IN,Familiar,207,32,0.13,Computadora,0,Sí,Sí
7538,Masculino,47,EE.UU.,Gratis,120,35,0.46,Web,26,No,No
7539,Masculino,53,Reino Unido,Familiar,52,65,0.47,Computadora,0,Sí,No
7540,Masculino,20,EE.UU.,Premium,31,36,0.38,Computadora,0,Sí,No
7541,Masculino,41,IN,Familiar,297,3,0.21,Móvil,0,Sí,No
7542,Masculino,22,Reino Unido,Familiar,64,78,0.56,Móvil,0,Sí,No
7543,Otro,37,Francia,Gratis,256,79,0.22,Móvil,25,No,No
7544,Femenino,22,IN,Familiar,288,88,0.17,Web,0,Sí,Sí
7545,Femenino,42,PK,Estudiante,23,33,0.41,Computadora,0,Sí,No
7546,Femenino,41,Australia,Estudiante,71,64,0.01,Web,0,Sí,Sí
7547,Femenino,28,IN,Familiar,286,97,0.24,Computadora,0,Sí,No
7548,Masculino,42,EE.UU.,Premium,133,1,0.03,Móvil,0,Sí,No
7549,Masculino,41,Alemania,Estudiante,268,1,0.41,Computadora,0,Sí,No
7550,Otro,49,EE.UU.,Gratis,92,59,0.11,Web,23,No,No
7551,Otro,44,Canadá,Familiar,124,41,0.59,Web,0,Sí,No
7552,Masculino,18,IN,Premium,102,43,0.36,Web,0,Sí,No
7553,Otro,35,Australia,Familiar,172,22,0.23,Móvil,0,Sí,No
7554,Masculino,43,EE.UU.,Premium,32,94,0.06,Web,0,Sí,No
7555,Otro,48,IN,Familiar,279,49,0.15,Móvil,0,Sí,No
7556,Femenino,47,Alemania,Premium,266,72,0.08,Web,0,Sí,No
7557,Otro,34,Australia,Gratis,254,69,0.32,Web,20,No,Sí
7558,Femenino,29,EE.UU.,Familiar,18,51,0.12,Móvil,0,Sí,No
7559,Otro,18,EE.UU.,Estudiante,70,90,0.21,Web,0,Sí,No
7560,Femenino,28,Francia,Estudiante,25,69,0.25,Web,0,Sí,No
7561,Masculino,50,IN,Estudiante,209,10,0.07,Computadora,0,Sí,No
7562,Otro,19,PK,Gratis,288,29,0.13,Web,41,No,No
7563,Otro,52,Canadá,Gratis,197,62,0.03,Web,29,No,Sí
7564,Otro,37,IN,Premium,293,96,0.55,Web,0,Sí,No
7565,Otro,22,Reino Unido,Estudiante,122,80,0.56,Web,0,Sí,No
7566,Masculino,39,Reino Unido,Premium,194,6,0.09,Móvil,0,Sí,Sí
7567,Masculino,59,PK,Familiar,235,39,0.28,Web,0,Sí,No
7568,Masculino,22,Francia,Gratis,27,8,0.48,Computadora,38,No,No
7569,Masculino,46,Alemania,Gratis,60,75,0.57,Web,42,No,No
7570,Otro,39,Alemania,Premium,131,63,0.01,Computadora,0,Sí,No
7571,Masculino,49,EE.UU.,Premium,146,77,0.4,Computadora,0,Sí,Sí
7572,Otro,40,Alemania,Estudiante,65,95,0.1,Computadora,0,Sí,No
7573,Masculino,42,Australia,Estudiante,125,27,0.1,Computadora,0,Sí,No
7574,Femenino,37,IN,Premium,108,97,0.21,Móvil,0,Sí,No
7575,Femenino,51,Alemania,Gratis,212,64,0.48,Computadora,10,No,No
7576,Otro,34,EE.UU.,Estudiante,260,97,0.23,Computadora,0,Sí,No
7577,Masculino,46,PK,Premium,185,93,0.46,Móvil,0,Sí,No
7578,Otro,22,PK,Familiar,155,57,0.6,Móvil,0,Sí,No
7579,Masculino,35,PK,Premium,241,33,0.04,Computadora,0,Sí,No
7580,Masculino,58,IN,Premium,227,82,0.42,Computadora,0,Sí,Sí
7581,Otro,32,PK,Gratis,182,30,0.47,Computadora,25,No,Sí
7582,Masculino,41,Australia,Premium,274,55,0.5,Web,0,Sí,No
7583,Masculino,30,Alemania,Premium,107,95,0.27,Móvil,0,Sí,No
7584,Femenino,36,IN,Premium,250,44,0.31,Móvil,0,Sí,No
7585,Otro,25,Canadá,Premium,237,28,0.03,Móvil,0,Sí,Sí
7586,Otro,49,EE.UU.,Gratis,182,81,0.6,Web,32,No,No
7587,Otro,38,IN,Gratis,134,93,0.12,Móvil,47,No,Sí
7588,Masculino,28,Alemania,Premium,48,80,0.57,Móvil,0,Sí,Sí
7589,Femenino,32,Canadá,Familiar,249,97,0.41,Computadora,0,Sí,No
7590,Otro,52,Australia,Gratis,184,10,0.27,Web,11,No,No
7591,Femenino,24,Alemania,Gratis,227,92,0.07,Móvil,43,No,Sí
7592,Masculino,42,PK,Gratis,240,34,0.5,Computadora,30,No,No
7593,Masculino,30,EE.UU.,Premium,82,81,0.41,Web,0,Sí,No
7594,Masculino,54,Canadá,Premium,179,10,0.14,Computadora,0,Sí,No
7595,Femenino,17,PK,Gratis,234,98,0.4,Móvil,25,No,No
7596,Otro,53,EE.UU.,Premium,254,11,0.04,Web,0,Sí,No
7597,Masculino,48,Francia,Familiar,59,96,0.41,Móvil,0,Sí,No
