identificacion,fecha,precio,dormitorios,baños,metros2habitable,metros2lote,metros2arriba,metros2sotano,pisos,año_construccion,año_renovacion,latitud,longitud
1224049095,20150204T000000,959000.0,6,3.25,412.48932,1618.741872,206.24466,206.24466,1.0,1959,0,47.5791,-122.23
7899800586,20150409T000000,372000.0,4,1.0,213.6769,713.49504,117.98681,95.69009,1.0,1959,0,47.524,-122.359
2607730110,20140707T000000,391500.0,3,2.5,178.37376,894.191375,178.37376,0.0,2.0,1993,0,47.4876,-121.8
1781500180,20150327T000000,390000.0,2,1.0,100.33524,438.966675,100.33524,0.0,1.5,1944,0,47.5275,-122.381
2341800195,20141106T000000,302000.0,2,1.0,82.68367,464.515,82.68367,0.0,1.0,1947,0,47.5526,-122.287
52000067,20141103T000000,495000.0,3,3.5,153.28995,146.508031,102.1933,51.09665,2.0,2012,0,47.6302,-122.344
1972202023,20140904T000000,504500.0,3,2.5,169.08346,143.535135,152.36092,16.72254,3.0,1998,0,47.6523,-122.346
2919700540,20150318T000000,555000.0,4,1.75,215.53496,445.9344,201.59951,13.93545,1.5,1918,0,47.6893,-122.365
6613000375,20150317T000000,1550000.0,4,3.5,302.86378,464.515,244.33489,58.52889,2.0,1937,0,47.6598,-122.273
2391600735,20140909T000000,550000.0,3,1.5,160.72219,534.19225,116.12875,44.59344,1.0,1947,0,47.5645,-122.397
1337300145,20140721T000000,1800000.0,4,2.5,308.43796,773.417475,308.43796,0.0,2.5,1905,0,47.6263,-122.314
9164100035,20150429T000000,655000.0,1,1.0,154.21898,503.720066,77.10949,77.10949,1.0,1908,0,47.6821,-122.388
821069025,20150213T000000,685000.0,3,2.5,305.65087,8435.220788,305.65087,0.0,2.0,1992,0,47.3154,-122.079
1566100555,20150501T000000,721000.0,4,2.0,211.81884,774.718117,113.34166,98.47718,1.0,1954,0,47.6986,-122.297
2397100705,20140714T000000,1518630.0,4,4.25,339.09595,494.987184,216.46399,122.63195999999999,1.5,1907,2014,47.638,-122.362
822069066,20150223T000000,365000.0,4,2.5,150.50286,20396.110426,150.50286,0.0,2.0,1980,0,47.4014,-122.069
3834000820,20140613T000000,458000.0,3,2.0,187.66406,794.785165,113.34166,74.3224,1.0,1957,0,47.7278,-122.287
1432700880,20150409T000000,280000.0,2,1.0,106.83845,1194.825483,106.83845,0.0,1.0,1959,0,47.4493,-122.171
3658700395,20150409T000000,628000.0,4,1.75,180.23182,284.28318,92.903,87.32882,1.0,1911,0,47.6786,-122.317
1564000410,20150218T000000,781500.0,4,2.5,319.58632,588.261796,319.58632,0.0,2.0,2001,0,47.5347,-122.155
984100450,20140624T000000,295000.0,3,1.75,185.806,702.34668,120.7739,65.0321,1.0,1968,0,47.4346,-122.171
4449800063,20150403T000000,435000.0,2,1.0,69.67725,258.827758,69.67725,0.0,1.0,1947,0,47.6892,-122.393
7694600201,20150322T000000,300000.0,3,1.75,131.92226,668.9016,92.903,39.01926,1.0,1979,0,47.5069,-122.367
844001145,20150326T000000,208500.0,2,1.0,81.75464,447.235042,81.75464,0.0,1.0,1906,0,47.3107,-121.999
8682281960,20140603T000000,930000.0,2,2.5,248.98004,1041.814242,248.98004,0.0,1.0,2006,0,47.7078,-122.019
1604600790,20150211T000000,316000.0,2,2.0,79.89658,278.709,79.89658,0.0,1.0,1906,0,47.5633,-122.288
1796380330,20140623T000000,249900.0,3,2.0,121.70293,625.980414,121.70293,0.0,1.0,1990,0,47.3694,-122.083
3416600490,20140731T000000,675000.0,3,2.25,165.36734,395.023556,143.07062,22.29672,2.0,1989,0,47.6004,-122.292
3904901520,20141030T000000,447000.0,3,2.25,133.78032,433.578301,133.78032,0.0,2.0,1985,0,47.5662,-122.017
1556200155,20150417T000000,675000.0,3,2.0,140.28353,354.610751,140.28353,0.0,1.5,1905,1994,47.6088,-122.294
567000401,20150421T000000,546000.0,4,2.5,195.09629999999999,129.785491,146.78674,48.30956,3.0,2008,0,47.5928,-122.295
6450300673,20141231T000000,310000.0,3,2.0,121.70293,126.440983,121.70293,0.0,3.0,2003,0,47.7337,-122.343
4440400155,20150106T000000,190000.0,3,1.0,118.91584,473.8053,81.75464,37.1612,1.0,1961,0,47.5035,-122.259
2450000165,20140618T000000,650000.0,3,1.5,122.63195999999999,753.814942,122.63195999999999,0.0,1.0,1951,0,47.5827,-122.195
9828701605,20141002T000000,585000.0,3,2.5,161.65122,218.32205,104.98039,56.67083,2.0,1995,0,47.6207,-122.297
856000985,20141106T000000,1430800.0,4,2.5,270.34773,684.137692,270.34773,0.0,2.0,2003,0,47.6906,-122.213
7504100360,20150112T000000,565000.0,4,2.5,232.2575,1123.19727,232.2575,0.0,1.0,1983,0,47.6346,-122.045
7883606725,20141111T000000,174900.0,3,1.0,102.1933,557.418,102.1933,0.0,1.5,1926,0,47.5279,-122.318
2926049564,20140924T000000,360000.0,3,2.25,128.299043,109.62554,128.299043,0.0,3.0,2007,0,47.711,-122.32
7418700040,20150429T000000,234000.0,3,1.0,89.18688,894.098472,89.18688,0.0,1.0,1953,0,47.7758,-122.301
3756900027,20141125T000000,575000.0,8,3.0,356.74752,1485.51897,235.04459,121.70293,1.0,1961,0,47.7111,-122.211
7237300610,20150303T000000,315000.0,3,2.5,204.3866,553.144462,204.3866,0.0,2.0,2004,0,47.3709,-122.125
1312900180,20150325T000000,225000.0,3,1.0,116.12875,726.50146,116.12875,0.0,1.0,1967,0,47.3397,-122.291
3824100211,20140626T000000,370000.0,3,1.5,221.10914,1347.0935,171.87055,49.23859,1.0,1961,0,47.7714,-122.256
455000395,20140523T000000,606000.0,3,1.0,139.3545,364.17976,92.903,46.4515,1.0,1947,0,47.6718,-122.359
2472950120,20140603T000000,272500.0,3,2.0,130.99323,708.106666,130.99323,0.0,1.0,1983,0,47.4273,-122.147
7977201709,20150323T000000,475000.0,3,1.75,156.07704,317.72826,89.18688,66.89016,1.0,1992,0,47.6855,-122.291
5095400040,20140605T000000,270000.0,3,1.0,139.3545,1254.1905,139.3545,0.0,1.0,1968,0,47.4666,-122.072
2324039152,20140818T000000,624000.0,4,1.75,251.76713,856.194048,133.78032,117.98681,1.0,1961,0,47.5523,-122.379
1442300035,20140702T000000,355000.0,3,1.75,160.72219,688.968648,160.72219,0.0,1.5,1954,0,47.76,-122.349
6145601725,20141104T000000,345000.0,3,1.0,89.18688,357.119132,89.18688,0.0,1.0,1972,0,47.7027,-122.346
7137950210,20141120T000000,342000.0,4,2.5,221.10914,723.900176,221.10914,0.0,2.0,1993,0,47.3273,-122.173
2720069019,20141103T000000,316000.0,3,1.75,104.05136,9145.835835,104.05136,0.0,1.5,1917,0,47.1853,-122.017
1560920040,20140731T000000,539950.0,4,2.5,274.99288,3477.35929,274.99288,0.0,2.0,1990,0,47.3988,-122.023
7812801785,20150218T000000,221347.0,3,2.0,146.78674,618.269465,73.39337,73.39337,1.0,1944,0,47.4927,-122.248
8860500300,20140718T000000,330000.0,3,2.5,173.72861,432.649271,173.72861,0.0,2.0,2000,0,47.4615,-122.214
6142100090,20140718T000000,279000.0,4,2.5,168.15443,1207.739,136.56741,31.58702,1.0,1977,0,47.2202,-121.993
4083302225,20141014T000000,850000.0,4,3.0,236.90265,351.544952,162.58025,74.3224,1.5,1900,0,47.6559,-122.338
2591700037,20150212T000000,746000.0,3,1.75,177.44473,1144.657863,102.1933,75.25143,1.0,1952,0,47.5995,-122.198
5458300580,20141001T000000,478000.0,2,2.0,111.4836,173.449901,55.7418,55.7418,1.0,1924,1998,47.627,-122.345
3362400650,20150116T000000,820000.0,4,2.75,224.82526,430.605405,224.82526,0.0,1.5,1905,0,47.682,-122.347
5553300375,20140820T000000,2160000.0,3,3.5,286.14124,603.404985,235.04459,51.09665,2.0,1996,2006,47.6321,-122.393
2024059111,20141023T000000,820000.0,3,3.0,357.67655,3607.42349,357.67655,0.0,2.0,2000,0,47.5535,-122.191
6649900090,20150418T000000,887000.0,3,2.0,278.709,2047.58212,229.47041,49.23859,2.0,1942,0,47.7745,-122.368
3356403400,20140724T000000,159000.0,3,1.0,126.34808,1858.06,126.34808,0.0,1.0,1953,0,47.2861,-122.253
2771604190,20140617T000000,824000.0,7,4.25,340.95401,371.612,260.1284,80.82561,2.0,1964,0,47.6375,-122.388
6638900265,20140925T000000,812000.0,4,2.5,210.88981,464.515,210.88981,0.0,2.0,2014,0,47.6916,-122.37
8731960540,20141215T000000,242000.0,4,2.5,162.58025,1059.0942,162.58025,0.0,2.0,1975,0,47.3149,-122.386
7853301400,20140520T000000,625000.0,4,2.5,329.80565,747.683344,329.80565,0.0,2.0,2007,0,47.5422,-121.888
123039176,20141212T000000,399888.0,4,1.0,220.18010999999998,2805.6706,145.85771,74.3224,1.5,1948,0,47.5108,-122.366
4178500150,20140922T000000,289000.0,3,2.25,155.14801,613.1598,155.14801,0.0,2.0,1990,0,47.3604,-122.089
7702600930,20140804T000000,400000.0,3,2.0,172.79958,1202.536432,172.79958,0.0,1.0,2002,0,47.4298,-122.102
3892500150,20140521T000000,1550000.0,3,2.5,414.34738,2417.986381,414.34738,0.0,2.0,1992,0,47.6573,-122.173
6021500970,20140528T000000,345000.0,2,1.0,100.33524,371.612,100.33524,0.0,1.0,1940,0,47.6902,-122.387
6021500970,20150407T000000,874950.0,2,1.0,100.33524,371.612,100.33524,0.0,1.0,1940,0,47.6902,-122.387
9136100056,20140528T000000,875000.0,3,2.75,211.81884,397.62484,118.91584,92.903,1.0,1917,0,47.6685,-122.335
205000120,20150310T000000,628990.0,4,2.5,235.97362,3033.004241,235.97362,0.0,2.0,1996,0,47.6324,-121.988
3019300090,20140723T000000,535000.0,2,3.5,237.83168,464.515,118.91584,118.91584,1.0,1944,0,47.6681,-122.368
5492200090,20141007T000000,770126.0,4,2.75,222.03817,863.9979,132.85129,89.18688,1.0,1979,0,47.6035,-122.206
1777600900,20140710T000000,710000.0,4,2.5,266.63161,835.662485,173.72861,92.903,1.0,1968,0,47.5678,-122.128
9297301050,20140618T000000,465000.0,3,1.75,140.28353,445.9344,79.89658,60.38695,1.0,1925,2011,47.5667,-122.372
5745600040,20140814T000000,359000.0,3,1.75,204.3866,1070.24256,204.3866,0.0,1.0,1952,0,47.7659,-122.341
2114700090,20150301T000000,151000.0,2,0.75,66.89016,468.23112,66.89016,0.0,1.0,1949,0,47.5323,-122.347
2597530650,20140815T000000,820000.0,3,2.5,275.92191,891.8688,275.92191,0.0,2.0,1994,0,47.5422,-122.132
1099600620,20150326T000000,160000.0,3,1.5,89.18688,603.590791,89.18688,0.0,1.0,1970,0,47.3018,-122.378
3693901720,20140701T000000,535000.0,4,1.75,131.92226,464.515,131.92226,0.0,1.5,1945,0,47.6771,-122.397
7417100123,20150423T000000,365000.0,3,2.25,167.2254,837.05603,120.7739,46.4515,1.0,1975,0,47.7722,-122.312
8691410730,20150220T000000,708000.0,4,2.5,287.07027,520.2568,287.07027,0.0,2.0,2005,0,47.597,-121.979
3832300090,20140709T000000,215000.0,3,1.0,111.4836,676.33384,111.4836,0.0,1.0,1967,0,47.3724,-122.277
2525049113,20140725T000000,1950000.0,4,3.5,377.650695,1738.493839,377.650695,0.0,2.0,1987,0,47.6209,-122.237
1523059103,20140926T000000,390000.0,4,2.5,238.76071,2063.840145,238.76071,0.0,2.0,1958,0,47.4833,-122.157
3187600100,20140513T000000,570000.0,3,2.0,142.14159,501.769103,142.14159,0.0,1.0,1937,0,47.686,-122.304
1628700107,20140625T000000,383000.0,3,1.75,139.3545,1247.68729,139.3545,0.0,1.0,1977,0,47.7527,-122.082
1152700120,20150409T000000,370000.0,4,3.0,231.32847,530.104518,231.32847,0.0,2.0,2005,0,47.3509,-122.165
808300180,20150211T000000,454000.0,4,2.5,282.42512,1163.331366,282.42512,0.0,2.0,2000,0,47.7247,-121.959
3585300194,20150324T000000,1400000.0,5,3.25,384.61842,3037.9281,203.45757,181.16085,1.0,1973,0,47.7633,-122.369
3342700610,20140728T000000,371000.0,4,1.75,157.00607,1008.369162,157.00607,0.0,1.0,1977,0,47.5241,-122.199
7376300085,20150505T000000,530000.0,3,1.75,132.85129,961.54605,132.85129,0.0,1.0,1959,0,47.6353,-122.123
6204000040,20140610T000000,608000.0,4,2.75,231.32847,902.459742,130.0642,101.26427,1.0,1983,0,47.7496,-122.201
3992700475,20141111T000000,450000.0,3,1.75,125.41905,668.9016,125.41905,0.0,1.0,1954,0,47.713,-122.284
9510920120,20140730T000000,780000.0,4,2.5,291.71542,1339.754163,291.71542,0.0,2.0,1994,0,47.5943,-122.018
9485920120,20140829T000000,290000.0,4,2.5,217.39302,4856.225616,217.39302,0.0,2.0,1978,0,47.3468,-122.091
1685200110,20140916T000000,225000.0,3,1.75,149.57383,1317.550346,102.1933,47.38053,1.0,1978,0,47.3174,-122.18
7574910650,20140911T000000,805000.0,4,2.5,308.43796,3533.286896,308.43796,0.0,2.0,1991,0,47.7478,-122.036
4178600040,20150407T000000,660000.0,3,2.5,222.03817,1455.697107,222.03817,0.0,2.0,1991,0,47.7446,-122.193
3793700210,20140613T000000,299000.0,3,1.75,109.62554,1293.860081,109.62554,0.0,1.0,1962,0,47.4818,-122.094
1972200325,20140919T000000,530000.0,2,2.25,117.05778,121.888736,117.05778,0.0,3.0,2007,0,47.6538,-122.356
7010701383,20141017T000000,680000.0,3,2.5,167.2254,408.7732,125.41905,41.80635,1.0,1970,0,47.6599,-122.396
3353401340,20150216T000000,199900.0,4,1.75,166.29637,1114.836,166.29637,0.0,1.0,1944,0,47.2664,-122.256
3352401037,20150108T000000,224000.0,3,1.75,163.50928,585.2889,98.47718,65.0321,1.0,1963,0,47.5003,-122.26
8802400906,20140829T000000,244000.0,3,1.75,143.07062,825.443155,133.78032,9.2903,1.0,1980,0,47.4031,-122.201
4443800940,20150408T000000,485000.0,4,1.75,117.05778,360.46364,79.89658,37.1612,1.0,1918,0,47.687,-122.391
2215450100,20150112T000000,330000.0,4,2.5,208.10272,705.040867,208.10272,0.0,2.0,1994,0,47.3824,-122.207
8900000100,20141231T000000,509000.0,4,2.0,151.43189,160.164772,95.69009,55.7418,1.5,1915,1970,47.6472,-122.362
8079010220,20141117T000000,440000.0,4,2.5,218.32205,669.180309,218.32205,0.0,2.0,1989,0,47.5123,-122.151
8078050120,20141210T000000,244000.0,3,2.0,125.41905,797.758061,125.41905,0.0,1.0,1998,0,47.2073,-122.012
1773101215,20140717T000000,399700.0,4,1.75,122.63195999999999,445.9344,80.82561,41.80635,1.0,1930,0,47.5534,-122.365
2768100205,20140625T000000,519000.0,4,2.5,181.16085,243.127151,116.12875,65.0321,1.5,1910,0,47.6696,-122.372
5537200043,20140508T000000,211000.0,4,1.0,195.09629999999999,854.7076,97.54814999999999,97.54814999999999,1.0,1959,0,47.476,-122.292
868000905,20140708T000000,950000.0,3,2.5,323.30244,724.6434,162.58025,160.72219,1.0,1941,1998,47.7047,-122.378
8635760490,20140902T000000,410000.0,3,2.5,170.01248999999999,263.751617,170.01248999999999,0.0,2.0,1999,0,47.6022,-122.021
3052700245,20150325T000000,750000.0,4,2.0,245.26391999999998,464.515,189.52212,55.7418,2.0,1949,0,47.678,-122.375
9320901250,20140910T000000,133400.0,3,1.0,83.6127,236.90265,83.6127,0.0,1.0,1978,0,47.3036,-122.363
2420069042,20150424T000000,240000.0,3,2.0,144.278359,608.51465,144.278359,0.0,1.0,1900,2001,47.2056,-121.994
6870300090,20140604T000000,539000.0,3,2.5,158.86413,213.6769,145.85771,13.00642,2.0,2005,0,47.6743,-122.142
1223089066,20140814T000000,688000.0,4,3.0,315.8702,27194.844869,315.8702,0.0,2.0,1998,0,47.4883,-121.725
7974200937,20140513T000000,465000.0,3,1.5,117.98681,474.920136,117.98681,0.0,1.0,1950,0,47.676,-122.288
2998300146,20140617T000000,936000.0,3,1.75,274.99288,1153.85526,137.49644,137.49644,1.0,1952,0,47.5739,-122.406
7202290650,20141230T000000,620000.0,4,2.5,282.42512,892.426218,282.42512,0.0,2.0,2003,0,47.6884,-122.044
1326039061,20141020T000000,429950.0,3,1.75,132.85129,905.80425,132.85129,0.0,1.0,1962,0,47.7441,-122.357
4142450330,20140707T000000,296475.0,3,2.5,141.21256,387.40551,141.21256,0.0,2.0,2004,0,47.3842,-122.04
6139100076,20150427T000000,330000.0,4,2.0,169.08346,877.93335,102.1933,66.89016,1.0,1962,0,47.7607,-122.329
8126300360,20140730T000000,445000.0,3,2.25,167.2254,1040.5136,117.98681,49.23859,1.0,1979,0,47.7072,-122.164
1231000645,20140801T000000,846000.0,4,3.25,252.69616,371.612,192.30921,60.38695,2.0,2014,0,47.5554,-122.267
8149600265,20150514T000000,725000.0,4,1.75,183.94794,543.48255,128.20614,55.7418,1.0,1960,0,47.5607,-122.391
9264950410,20150504T000000,369000.0,4,2.5,236.90265,682.744147,236.90265,0.0,2.0,1989,0,47.3059,-122.349
9541800065,20140609T000000,625000.0,3,1.75,205.31563,1505.0286,129.13517,76.18046,1.0,1958,0,47.5924,-122.175
7202330790,20140618T000000,535000.0,3,2.0,196.95436,379.04424,196.95436,0.0,2.0,2003,0,47.682,-122.037
7335400065,20141218T000000,229950.0,4,1.5,145.85771,624.029451,145.85771,0.0,1.0,1911,0,47.307,-122.217
1313500090,20150423T000000,229999.0,3,1.75,121.70293,646.60488,121.70293,0.0,1.0,1974,0,47.2761,-122.153
1797500600,20140825T000000,850000.0,5,3.5,292.64445,382.76036,228.54138,64.10307,2.0,1911,2007,47.6754,-122.315
5561301220,20140610T000000,589900.0,4,4.5,359.53461,3334.195767,235.04459,124.49002,2.0,2001,0,47.4677,-122.01
5700002165,20141030T000000,513000.0,2,1.0,170.94152,401.526766,107.76748,63.17404,1.0,1914,0,47.5764,-122.289
9202650040,20140926T000000,401000.0,3,1.0,104.05136,773.0458629999999,104.05136,0.0,1.0,1941,1987,47.5631,-122.091
7211401975,20140905T000000,260000.0,3,2.5,133.78032,232.2575,133.78032,0.0,2.0,2006,0,47.511,-122.359
126039394,20150508T000000,525000.0,4,2.75,213.6769,2475.86495,213.6769,0.0,1.0,1950,0,47.7771,-122.362
3204800150,20150320T000000,470000.0,3,3.5,192.30921,1083.063174,127.27711,65.0321,1.0,1977,0,47.537,-122.178
7686204750,20150121T000000,205000.0,4,1.5,131.92226,749.076889,87.32882,44.59344,1.0,1962,0,47.4174,-122.316
7524950900,20150210T000000,620000.0,3,2.25,186.73503,696.307985,145.85771,40.87732,1.0,1979,0,47.5613,-122.083
7211400850,20140811T000000,229000.0,3,1.5,111.4836,464.515,111.4836,0.0,1.0,1979,0,47.5122,-122.357
8024202520,20140509T000000,445000.0,2,2.0,106.83845,616.318502,79.89658,26.94187,1.0,1940,0,47.7001,-122.309
7340600068,20140514T000000,215000.0,2,1.0,115.19972,668.9016,115.19972,0.0,1.0,1967,0,47.4971,-122.282
8682260850,20140729T000000,504975.0,2,2.5,176.5157,452.530513,176.5157,0.0,2.0,2005,0,47.7132,-122.034
6804600720,20140801T000000,495000.0,4,2.25,218.32205,935.719016,218.32205,0.0,2.0,1980,0,47.7628,-122.168
1865820300,20150311T000000,205000.0,3,1.0,104.05136,774.9968259999999,104.05136,0.0,1.0,1976,0,47.3732,-122.116
3163600076,20140730T000000,152275.0,1,1.0,94.76106,638.336513,94.76106,0.0,1.0,1937,1946,47.5051,-122.338
5418500650,20150325T000000,586000.0,4,2.25,179.30279,774.625214,179.30279,0.0,1.0,1968,0,47.7026,-122.285
8682220230,20141017T000000,779950.0,2,2.5,248.98004,708.385375,248.98004,0.0,1.0,2002,0,47.7094,-122.024
3578401210,20141218T000000,557000.0,4,1.75,247.12198,1051.197445,247.12198,0.0,2.0,1983,0,47.6204,-122.044
9122001225,20141029T000000,610000.0,4,2.25,204.3866,668.9016,113.34166,91.04494,1.0,1958,0,47.5818,-122.296
5667100025,20140708T000000,405000.0,3,1.5,93.83203,713.773749,93.83203,0.0,1.5,1953,0,47.72,-122.318
5089700750,20140509T000000,320000.0,4,2.25,214.60593,695.84347,214.60593,0.0,2.0,1980,0,47.4379,-122.192
3331500650,20140919T000000,356000.0,3,1.0,85.47076,358.884289,85.47076,0.0,1.0,1970,0,47.5524,-122.27
9528102865,20150226T000000,794500.0,5,3.0,281.49609,382.76036,179.30279,102.1933,1.5,1913,0,47.6771,-122.319
6928000590,20140508T000000,349000.0,3,1.75,147.71577,893.72686,147.71577,0.0,1.0,1988,0,47.4815,-122.152
1423069162,20140604T000000,549000.0,4,2.25,254.55422,8215.040678,254.55422,0.0,2.0,1991,0,47.4734,-122.006
7877400245,20140718T000000,193000.0,3,1.0,89.18688,999.729183,89.18688,0.0,1.0,1962,0,47.2819,-122.224
7430500301,20141016T000000,700000.0,3,1.5,208.10272,671.409981,133.78032,74.3224,2.0,1977,0,47.6208,-122.093
7852010900,20150324T000000,523000.0,3,2.5,222.9672,574.326346,222.9672,0.0,2.0,1998,0,47.5363,-121.87
4022900652,20141118T000000,565000.0,5,3.25,265.70258,1931.45337,167.2254,98.47718,1.0,1965,0,47.7757,-122.295
7852030790,20150505T000000,500000.0,4,2.5,274.99288,467.023381,274.99288,0.0,2.0,2000,0,47.5328,-121.881
3528900330,20140707T000000,1450000.0,4,3.25,350.24431,381.181009,251.76713,98.47718,2.0,1925,0,47.641,-122.349
2623069106,20150219T000000,710000.0,6,3.5,355.81849,6394.048975,355.81849,0.0,2.0,1995,0,47.4574,-122.003
88000173,20141015T000000,333000.0,4,2.0,255.48325,836.219903,255.48325,0.0,1.0,2008,0,47.457,-122.189
3179102305,20140717T000000,580000.0,3,1.75,195.09629999999999,638.615222,120.7739,74.3224,1.0,1943,0,47.6724,-122.279
5379803386,20140801T000000,289950.0,4,1.75,139.3545,780.3851999999999,111.4836,27.8709,1.0,1956,0,47.4531,-122.273
8127700845,20150219T000000,375000.0,2,1.0,65.96113,429.026054,65.96113,0.0,1.0,1925,0,47.64,-122.394
8562901010,20140926T000000,505000.0,2,3.0,257.34131,1003.3524,177.44473,79.89658,1.5,1984,0,47.6082,-122.057
4058200915,20140721T000000,324950.0,3,1.75,190.45115,624.30816,97.54814999999999,92.903,1.0,1939,0,47.5058,-122.235
8861700110,20140714T000000,490000.0,4,2.25,182.08988,954.578325,182.08988,0.0,2.0,1965,0,47.6887,-122.124
6822100155,20140512T000000,630000.0,4,2.0,164.43831,557.418,164.43831,0.0,2.0,1911,1981,47.6493,-122.401
3345700215,20140620T000000,595000.0,3,2.75,305.65087,2104.160047,305.65087,0.0,2.0,1993,0,47.5241,-122.193
582000644,20150501T000000,872500.0,4,2.0,184.87697,557.418,117.05778,67.81919,1.0,1956,2015,47.6515,-122.397
6126601380,20150222T000000,490000.0,2,1.0,163.50928,487.74075,92.903,70.60628,1.0,1951,0,47.5577,-122.379
3303850330,20141216T000000,1900000.0,4,3.25,471.94724,2578.522765,471.94724,0.0,2.0,2001,0,47.5423,-122.111
3343902281,20150505T000000,310000.0,2,1.0,94.76106,752.700106,94.76106,0.0,1.0,1956,0,47.5135,-122.193
2023059052,20150504T000000,450000.0,3,1.0,125.41905,8614.059063,111.4836,13.93545,1.0,1946,0,47.4657,-122.198
7504001430,20141023T000000,539000.0,3,1.5,161.65122,1114.836,161.65122,0.0,2.0,1974,0,47.6276,-122.053
9290850330,20140707T000000,888550.0,3,2.5,328.87662,3560.228766,328.87662,0.0,2.0,1989,0,47.6892,-122.048
7955080300,20140714T000000,269950.0,3,2.5,141.21256,810.11416,100.33524,40.87732,1.0,1981,0,47.4267,-122.157
3980300371,20140926T000000,142000.0,0,0.0,26.94187,1939.350125,26.94187,0.0,1.0,1963,0,47.5308,-121.888
3755100220,20140819T000000,300000.0,3,1.75,121.70293,906.826183,121.70293,0.0,1.0,1967,0,47.721,-122.228
3425059076,20140922T000000,780000.0,2,3.25,278.709,2230.043612,223.89623,54.81277,1.0,1952,0,47.611,-122.157
8728550150,20140715T000000,545000.0,3,2.5,247.12198,1892.341207,247.12198,0.0,2.0,1992,0,47.5234,-122.055
2108500110,20150415T000000,278000.0,3,2.25,196.95436,910.821012,196.95436,0.0,2.0,1994,0,47.3596,-122.16
7941130110,20141201T000000,342000.0,3,2.25,111.4836,264.309035,111.4836,0.0,2.0,1986,0,47.7151,-122.203
1545807180,20150506T000000,190000.0,4,1.75,176.5157,916.116483,176.5157,0.0,1.0,1967,0,47.3615,-122.057
1972200382,20141121T000000,387000.0,2,1.5,93.83203,88.072044,93.83203,0.0,3.0,1999,0,47.6529,-122.355
2473420100,20150304T000000,279950.0,3,2.25,171.87055,694.91444,171.87055,0.0,2.0,1978,0,47.452,-122.159
722059020,20150318T000000,550000.0,6,4.5,419.92156,3731.356092,332.59274,87.32882,2.0,1953,2008,47.407,-122.216
1626079154,20140520T000000,439000.0,3,2.0,186.73503,23350.332922999998,140.28353,46.4515,2.0,2003,0,47.7416,-121.91
1152000040,20141010T000000,774888.0,3,2.25,224.82526,2183.870821,224.82526,0.0,1.0,1969,0,47.5107,-122.027
5152960330,20140610T000000,480000.0,5,2.5,253.810996,882.5785,173.72861,80.082386,1.0,1975,0,47.3436,-122.323
6431000206,20140508T000000,835000.0,4,2.0,177.44473,646.60488,177.44473,0.0,1.5,1941,0,47.6893,-122.348
2397101185,20150303T000000,1500000.0,5,3.5,327.01856,501.6762,222.9672,104.05136,2.0,2008,0,47.6364,-122.363
2922700865,20150326T000000,771000.0,4,2.0,206.24466,349.31528,127.27711,78.96755,1.5,1929,0,47.6876,-122.368
3271800870,20140807T000000,1225000.0,4,2.25,187.66406,538.8374,163.50928,24.15478,1.0,1941,0,47.6471,-122.412
1562200090,20141017T000000,600000.0,4,2.5,194.16727,677.26287,131.92226,62.24501,1.0,1966,0,47.624,-122.142
1431700210,20140702T000000,305000.0,3,1.0,146.78674,689.711872,93.83203,52.95471,1.0,1962,0,47.4607,-122.171
2566300100,20150327T000000,1388000.0,5,1.75,246.19295,1053.52002,246.19295,0.0,1.0,1955,0,47.626,-122.213
5379806155,20140910T000000,216500.0,3,1.0,94.76106,1082.505756,94.76106,0.0,1.0,1971,0,47.4459,-122.278
952006857,20150122T000000,370000.0,3,2.5,99.40621,113.248757,66.89016,32.51605,2.0,2004,0,47.5618,-122.384
3792400110,20140630T000000,492650.0,4,1.75,196.95436,909.148758,152.36092,44.59344,1.0,1967,0,47.7753,-122.365
3755100540,20140725T000000,431200.0,5,1.75,126.34808,985.607927,98.47718,27.8709,1.0,1966,0,47.7203,-122.229
2122059014,20150409T000000,277500.0,4,2.0,157.9351,1119.295344,157.9351,0.0,2.0,1990,0,47.3748,-122.186
110000040,20150317T000000,278000.0,5,1.5,169.08346,809.370936,101.26427,67.81919,1.0,1960,0,47.3712,-122.289
3876800580,20140902T000000,351000.0,4,1.0,132.85129,780.3851999999999,67.81919,65.0321,1.0,1969,0,47.7417,-122.172
3127200021,20140616T000000,850000.0,4,3.5,384.61842,658.589367,293.57348,91.04494,2.0,2003,0,47.7059,-122.2
2397101460,20140811T000000,885000.0,2,2.0,121.981639,334.4508,121.981639,0.0,1.0,1904,2012,47.6369,-122.365
1720069146,20140715T000000,399950.0,3,2.0,147.71577,8093.70936,147.71577,0.0,1.0,1998,0,47.2241,-122.072
7878400043,20140805T000000,185000.0,3,1.75,100.33524,860.467586,100.33524,0.0,1.0,1968,0,47.4883,-122.248
9282801030,20140925T000000,440000.0,5,3.0,253.62519,557.418,136.56741,117.05778,1.0,1979,0,47.4994,-122.234
6072800265,20140813T000000,2395000.0,4,3.25,353.0314,1839.293594,353.0314,0.0,2.0,1969,2009,47.5684,-122.19
5267000180,20140821T000000,299000.0,3,2.25,235.97362,925.406783,122.63195999999999,113.34166,1.0,1969,0,47.41,-122.208
2722049077,20140828T000000,299500.0,3,1.75,168.15443,3205.1535,114.27069,53.88374,1.0,1980,0,47.3707,-122.275
